genres,href,id,images,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
"['chanson', 'french pop']",https://api.spotify.com/v1/artists/4KBk9hwqFYtGS3DlZJiCsQ,4KBk9hwqFYtGS3DlZJiCsQ,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb769ba704b2d976978b48e2f9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174769ba704b2d976978b48e2f9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178769ba704b2d976978b48e2f9', 'width': 160}]",Eddy Mitchell,56,artist,spotify:artist:4KBk9hwqFYtGS3DlZJiCsQ,https://open.spotify.com/artist/4KBk9hwqFYtGS3DlZJiCsQ,,186551
"['french indie pop', 'french pop', 'new french touch', 'nouvelle chanson francaise', 'pop quebecois']",https://api.spotify.com/v1/artists/7rFugkk9ZvVB1zXHg8h0rj,7rFugkk9ZvVB1zXHg8h0rj,"[{'height': 640, 'url': 'https://i.scdn.co/image/b3bef9f416370a90372e1408ae78c09e33eb725e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/405442fb327b3fab9ec5dc67224809540e1f164e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/b4bb17678c6368281faa0e5bdf20f8f0052bdfe5', 'width': 160}]",Eddy de Pretto,64,artist,spotify:artist:7rFugkk9ZvVB1zXHg8h0rj,https://open.spotify.com/artist/7rFugkk9ZvVB1zXHg8h0rj,,386822
"['deep euro house', 'electronica', 'german techno', 'microhouse', 'minimal techno', 'organic house', 'tech house']",https://api.spotify.com/v1/artists/1LXTXZjheh25pXMEUT9iC1,1LXTXZjheh25pXMEUT9iC1,"[{'height': 640, 'url': 'https://i.scdn.co/image/4c0390d1511812fbc8f1695759a2a24bb1d3c29e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/e4bdd216fdaec3d9dfb7f8efb5ace90afd588130', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/8501477ce9efbf52b8d552da1aba0a8e2b6b9c06', 'width': 160}]",Einmusik,54,artist,spotify:artist:1LXTXZjheh25pXMEUT9iC1,https://open.spotify.com/artist/1LXTXZjheh25pXMEUT9iC1,,74194
"['dembow', 'latin', 'rap dominicano', 'reggaeton', 'trap latino', 'tropical']",https://api.spotify.com/v1/artists/2oQX8QiMXOyuqbcZEFsZfm,2oQX8QiMXOyuqbcZEFsZfm,"[{'height': 640, 'url': 'https://i.scdn.co/image/52603cddb5b4a4bde5c0dc011b07c6f5ad285909', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/62b392f174e84a8f0fccb87ea727438773b34d4f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/716e74bb16dbc1a2cf68ac30c8a42a7678204c36', 'width': 160}]",El Alfa,83,artist,spotify:artist:2oQX8QiMXOyuqbcZEFsZfm,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,,1566955
"['algerian folk', 'chaabi algerien', 'rai']",https://api.spotify.com/v1/artists/4sgdpsrVemff9aGDauF4J4,4sgdpsrVemff9aGDauF4J4,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735ff3758d45947c5071c6a9d1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025ff3758d45947c5071c6a9d1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515ff3758d45947c5071c6a9d1', 'width': 64}]",El Hachemi Guerouabi,35,artist,spotify:artist:4sgdpsrVemff9aGDauF4J4,https://open.spotify.com/artist/4sgdpsrVemff9aGDauF4J4,,18633
"['french hip hop', 'pop urbaine', 'rap conscient', 'rap marseille']",https://api.spotify.com/v1/artists/5WXxrPG1ifx9gOa5mHMm0o,5WXxrPG1ifx9gOa5mHMm0o,"[{'height': 640, 'url': 'https://i.scdn.co/image/4e09f386f7caa4d4ad2fc3d824de0d4f7cc106cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/5877f52546b2c4246f6cf756664b7d3ddcd90c95', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/dc8defd10a0492a31d3c71ea3d73350837dd5202', 'width': 160}]",El Matador,42,artist,spotify:artist:5WXxrPG1ifx9gOa5mHMm0o,https://open.spotify.com/artist/5WXxrPG1ifx9gOa5mHMm0o,,136327
[],https://api.spotify.com/v1/artists/44vl1OtuDy8jPurxC5Mk34,44vl1OtuDy8jPurxC5Mk34,[],Elin Manerhan Thomas,0,artist,spotify:artist:44vl1OtuDy8jPurxC5Mk34,https://open.spotify.com/artist/44vl1OtuDy8jPurxC5Mk34,,2
['french jazz'],https://api.spotify.com/v1/artists/0KYFSSpklRwCSM31sHD4s6,0KYFSSpklRwCSM31sHD4s6,"[{'height': 640, 'url': 'https://i.scdn.co/image/e82b5cf50ea2564f32fd08394299330afc9a3c54', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/b3218bb04fb0c0abad713815cf7885648289fed4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/a2d59e815e0d879dcd6ee2d7de81d6d327d77d07', 'width': 160}]",Emile Parisien,36,artist,spotify:artist:0KYFSSpklRwCSM31sHD4s6,https://open.spotify.com/artist/0KYFSSpklRwCSM31sHD4s6,,3201
"['detroit hip hop', 'hip hop', 'rap']",https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR,7dGJo4pcD2V6oG8kP0tJRR,"[{'height': 640, 'url': 'https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ad64a7fbc24b31cd84455a1aef34758b94246352', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/6432e1be8495593f136ad98de6135bb0640ff936', 'width': 160}]",Eminem,95,artist,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,,43038327
[],https://api.spotify.com/v1/artists/26micSZG2gw37hy6EarFot,26micSZG2gw37hy6EarFot,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27367faaaa09693c356185d562b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0267faaaa09693c356185d562b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485167faaaa09693c356185d562b', 'width': 64}]",Ensemble Hyperion,1,artist,spotify:artist:26micSZG2gw37hy6EarFot,https://open.spotify.com/artist/26micSZG2gw37hy6EarFot,,59
"['swedish hip hop', 'swedish trap pop']",https://api.spotify.com/v1/artists/0dCSPVQ30JS4cRaCTtbEmp,0dCSPVQ30JS4cRaCTtbEmp,"[{'height': 640, 'url': 'https://i.scdn.co/image/6122b3e0093c1e3f7d4c5d9639499aebb1d21390', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/bfe28648b5c7ecd41939ef733272cd60305eeeec', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/450e6d3d4b93d99d6b68ed6fe18cc5974af26b7c', 'width': 160}]",Erik Lundin,46,artist,spotify:artist:0dCSPVQ30JS4cRaCTtbEmp,https://open.spotify.com/artist/0dCSPVQ30JS4cRaCTtbEmp,,16407
"['contemporary jazz', 'dark jazz', 'french jazz', 'jazz trumpet', 'jazztronica', 'nu jazz', 'swiss jazz']",https://api.spotify.com/v1/artists/6U3cvMmHIab0CAGtC5tRY3,6U3cvMmHIab0CAGtC5tRY3,"[{'height': 640, 'url': 'https://i.scdn.co/image/3bae80a83137133591b5beb4d33d98d03c23ab9e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/8f1d94f09fa31568b4f1b2885aee1649d864ce0d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/27e94eaec50f317ce419afa3d05c2080857efc55', 'width': 160}]",Erik Truffaz,49,artist,spotify:artist:6U3cvMmHIab0CAGtC5tRY3,https://open.spotify.com/artist/6U3cvMmHIab0CAGtC5tRY3,,38000
"['azontobeats', 'coupe-decale', 'makossa', 'zouglou']",https://api.spotify.com/v1/artists/67VD8ftPWN5UqSvZpEYsOt,67VD8ftPWN5UqSvZpEYsOt,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273560b960aeb4a7f86e9c822c2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02560b960aeb4a7f86e9c822c2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851560b960aeb4a7f86e9c822c2', 'width': 64}]",Espoir 2000,35,artist,spotify:artist:67VD8ftPWN5UqSvZpEYsOt,https://open.spotify.com/artist/67VD8ftPWN5UqSvZpEYsOt,,16359
"['afropop', 'desert blues', 'griot', 'ngoni', 'tuareg guitar', 'world']",https://api.spotify.com/v1/artists/4loyFcpdGnVsJRk2pgv6qX,4loyFcpdGnVsJRk2pgv6qX,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e8bf7b13aa8dea66965c2a26', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e8bf7b13aa8dea66965c2a26', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e8bf7b13aa8dea66965c2a26', 'width': 64}]",Etran Finatawa,37,artist,spotify:artist:4loyFcpdGnVsJRk2pgv6qX,https://open.spotify.com/artist/4loyFcpdGnVsJRk2pgv6qX,,10410
['portuguese contemporary classical'],https://api.spotify.com/v1/artists/2FP5sS6pp4I3oI3Wykj9L9,2FP5sS6pp4I3oI3Wykj9L9,"[{'height': 640, 'url': 'https://i.scdn.co/image/eac975d5aedc001bc1fa73f85f48797713b6ebe1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/b540861a40a9854c0efda2b714c5c28a6e7193c9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/1711e4778f03199d69f8250faaee69a137c5dad7', 'width': 160}]",Eurico Carrapatoso,6,artist,spotify:artist:2FP5sS6pp4I3oI3Wykj9L9,https://open.spotify.com/artist/2FP5sS6pp4I3oI3Wykj9L9,,265
"['deep euro house', 'electronica', 'german techno', 'hamburg electronic', 'microhouse', 'minimal techno', 'tech house']",https://api.spotify.com/v1/artists/3VRvi42U8SsiT4YKP5LNCB,3VRvi42U8SsiT4YKP5LNCB,"[{'height': 640, 'url': 'https://i.scdn.co/image/0e520865ba05ab197e692ddd66378419eea7bf6a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/3dcafd22155b193af86ba2b19c25c26a0deaefb0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/7b2357b5bd0c9dd9493ee3326af7df50c6784cfb', 'width': 160}]",Extrawelt,49,artist,spotify:artist:3VRvi42U8SsiT4YKP5LNCB,https://open.spotify.com/artist/3VRvi42U8SsiT4YKP5LNCB,,121263
"['british jazz', 'indie jazz', 'indie soul', 'uk alternative hip hop', 'uk contemporary jazz']",https://api.spotify.com/v1/artists/5BRAUN0yN8557PLRZIr02W,5BRAUN0yN8557PLRZIr02W,"[{'height': 640, 'url': 'https://i.scdn.co/image/f76a279a9fdbf439331029f9e3200af5f8f0021b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/3c0c11df301c33c0556d9d1e4d1efffac9d032ec', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/e845534f2982418f69ce825448223299e06ca537', 'width': 160}]",Ezra Collective,54,artist,spotify:artist:5BRAUN0yN8557PLRZIr02W,https://open.spotify.com/artist/5BRAUN0yN8557PLRZIr02W,,91960
"['alt z', 'electropop', 'indie pop', 'la indie', 'pop', 'post-teen pop']",https://api.spotify.com/v1/artists/37M5pPGs6V1fchFJSgCguX,37M5pPGs6V1fchFJSgCguX,"[{'height': 640, 'url': 'https://i.scdn.co/image/5b64f4e5cfb1089a6695a74e9a8aca38bfa17e59', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/a7839df3ad5dd0de6a95bbbbff9b7e72b16af91c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/be4b5e7d815d2ccd49121d9a5483147c6543fb42', 'width': 160}]",FINNEAS,78,artist,spotify:artist:37M5pPGs6V1fchFJSgCguX,https://open.spotify.com/artist/37M5pPGs6V1fchFJSgCguX,,1137692
"['canadian contemporary r&b', 'canadian hip hop', 'indie hip hop', 'trap soul']",https://api.spotify.com/v1/artists/2jwmP4TgzTGqjCfcXMDayW,2jwmP4TgzTGqjCfcXMDayW,"[{'height': 640, 'url': 'https://i.scdn.co/image/cd8574a3626072201c5f53a8f88f9d52d04508f8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/d672c68fcd60497de22e5dc505e76af9df4f7249', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/89b64b05168ba5a8c0019c7f0b2bffce9466b7ef', 'width': 160}]",FRVRFRIDAY,58,artist,spotify:artist:2jwmP4TgzTGqjCfcXMDayW,https://open.spotify.com/artist/2jwmP4TgzTGqjCfcXMDayW,,39021
"['french indie pop', 'french indietronica', 'new french touch', 'tropical house']",https://api.spotify.com/v1/artists/4eFImh8D3F15dtZk0JQlpT,4eFImh8D3F15dtZk0JQlpT,"[{'height': 640, 'url': 'https://i.scdn.co/image/7645b6e4bae1aa94c70c1c00a77502c81b122ec1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/2204d30270bfe82f22a248c9e093e802b364d812', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/b4f39f4685fdc78a77a51c6642f7deb4ccbe8200', 'width': 160}]",Fakear,60,artist,spotify:artist:4eFImh8D3F15dtZk0JQlpT,https://open.spotify.com/artist/4eFImh8D3F15dtZk0JQlpT,,214677
"['afropop', 'azontobeats', 'pop urbaine', 'rumba congolaise']",https://api.spotify.com/v1/artists/6IflU2YrY5Cyw7YoBICosV,6IflU2YrY5Cyw7YoBICosV,"[{'height': 640, 'url': 'https://i.scdn.co/image/469169d10326e1ab679fdd62d5101fcf358869ab', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/7b0c8453435bc7b7213209cae392cbe335ba2902', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/9d935b851f00d29da7ad9174e348867536076192', 'width': 160}]",Fally Ipupa,65,artist,spotify:artist:6IflU2YrY5Cyw7YoBICosV,https://open.spotify.com/artist/6IflU2YrY5Cyw7YoBICosV,,172663
"['chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']",https://api.spotify.com/v1/artists/0WOxhx4hikIsyF3CRPLC8W,0WOxhx4hikIsyF3CRPLC8W,"[{'height': 640, 'url': 'https://i.scdn.co/image/bcd4d10ae98fc442c34a3427a5dba4dddb4c5d62', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/b526251844096d88ac56ba82cf96aa94a726dc30', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/fa1b50fb62f83ea1734483a6617b0cdd18a9619b', 'width': 160}]",Famous Dex,69,artist,spotify:artist:0WOxhx4hikIsyF3CRPLC8W,https://open.spotify.com/artist/0WOxhx4hikIsyF3CRPLC8W,,2177116
"['asian american hip hop', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",https://api.spotify.com/v1/artists/698hF4vcwHwPy8ltmXermq,698hF4vcwHwPy8ltmXermq,"[{'height': 640, 'url': 'https://i.scdn.co/image/93b2785adf676fad08b852122e6e48753c3d966b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/02e203c0ed401e606165e2ad147e9cafc5d2b4ca', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ecf893208cb15bbc1312b9aeaf42aec12fa6df33', 'width': 160}]",Far East Movement,71,artist,spotify:artist:698hF4vcwHwPy8ltmXermq,https://open.spotify.com/artist/698hF4vcwHwPy8ltmXermq,,1020475
"['chanson paillarde', 'comic', 'francoton', 'french pop']",https://api.spotify.com/v1/artists/5oDxGfxYaJkfp6xZlXQnr8,5oDxGfxYaJkfp6xZlXQnr8,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732c0d48656632f2a2a9c41b23', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022c0d48656632f2a2a9c41b23', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512c0d48656632f2a2a9c41b23', 'width': 64}]",Fatal Bazooka,54,artist,spotify:artist:5oDxGfxYaJkfp6xZlXQnr8,https://open.spotify.com/artist/5oDxGfxYaJkfp6xZlXQnr8,,109991
['rai'],https://api.spotify.com/v1/artists/3z7JrEEE9McrDXpYigPncZ,3z7JrEEE9McrDXpYigPncZ,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273de0fe2b8a5cbd14fd5eb9fcc', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02de0fe2b8a5cbd14fd5eb9fcc', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851de0fe2b8a5cbd14fd5eb9fcc', 'width': 64}]",Faudel,48,artist,spotify:artist:3z7JrEEE9McrDXpYigPncZ,https://open.spotify.com/artist/3z7JrEEE9McrDXpYigPncZ,,68748
"['french indie pop', 'french rock', 'nouvelle chanson francaise']",https://api.spotify.com/v1/artists/3Qei3mnDY6LrmJK6sYJdxo,3Qei3mnDY6LrmJK6sYJdxo,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e2fab21cf3e6a452b33020c9', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e2fab21cf3e6a452b33020c9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e2fab21cf3e6a452b33020c9', 'width': 64}]",Fauve,55,artist,spotify:artist:3Qei3mnDY6LrmJK6sYJdxo,https://open.spotify.com/artist/3Qei3mnDY6LrmJK6sYJdxo,,189928
"['german jazz', 'indie jazz']",https://api.spotify.com/v1/artists/0HoPjo2Li9pqBLkR50p63C,0HoPjo2Li9pqBLkR50p63C,"[{'height': 640, 'url': 'https://i.scdn.co/image/776fd1ac2d0c905ab04e7d7038bef084a4738c03', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/f9a03b0c6b237ada81135762be4b2f2bf794b259', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/0f458023f851690014024b3ace5f83a266fc8971', 'width': 160}]",Fazer,42,artist,spotify:artist:0HoPjo2Li9pqBLkR50p63C,https://open.spotify.com/artist/0HoPjo2Li9pqBLkR50p63C,,18930
[],https://api.spotify.com/v1/artists/1Z4qZRTqdRiefiqgbNg2ky,1Z4qZRTqdRiefiqgbNg2ky,"[{'height': 640, 'url': 'https://i.scdn.co/image/76b80ec74961b49d9910ea7d162db2ac404ebade', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/6b0c58eff4715530000a16a138d2b9c45c71e508', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/5db05be18100b12300d4430f5a42da21c5cebf7c', 'width': 160}]",Fehd Benchemsi,19,artist,spotify:artist:1Z4qZRTqdRiefiqgbNg2ky,https://open.spotify.com/artist/1Z4qZRTqdRiefiqgbNg2ky,,1637
"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'tropical house']",https://api.spotify.com/v1/artists/4bL2B6hmLlMWnUEZnorEtG,4bL2B6hmLlMWnUEZnorEtG,"[{'height': 640, 'url': 'https://i.scdn.co/image/8f30c81dc9eef8c3a84fa321aecbe1374c81a248', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/650210ae7e4acae24461bed779e59b923745da22', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/d07730fb1062a3a252079e71fc86d677be446823', 'width': 160}]",Felix Jaehn,82,artist,spotify:artist:4bL2B6hmLlMWnUEZnorEtG,https://open.spotify.com/artist/4bL2B6hmLlMWnUEZnorEtG,,1093265
"['french indie pop', 'french indietronica', 'new french touch']",https://api.spotify.com/v1/artists/1FTFy5sAOlZpN6GY6s9VLh,1FTFy5sAOlZpN6GY6s9VLh,"[{'height': 640, 'url': 'https://i.scdn.co/image/7f80284ddf20e6600f08160abf3a8fd332bc6db8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/f366df8b4d576edf4dfd182f23a8406ee6b85c8c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/5c8cf3e8bebd9c11a3f3f10d7e8189f743638b41', 'width': 160}]",Fellini Félin,43,artist,spotify:artist:1FTFy5sAOlZpN6GY6s9VLh,https://open.spotify.com/artist/1FTFy5sAOlZpN6GY6s9VLh,,19815
"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'urban contemporary']",https://api.spotify.com/v1/artists/3r17AfJCCUqC9Lf0OAc73G,3r17AfJCCUqC9Lf0OAc73G,"[{'height': 640, 'url': 'https://i.scdn.co/image/8f3351450c30b08da0fcfc9a7c317570b6bb291d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ca659033a3fa16d89414cc895b155b2f5883f018', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/63b54537b124e1f4f99f6b8b12202615eabef01f', 'width': 160}]",Fergie,75,artist,spotify:artist:3r17AfJCCUqC9Lf0OAc73G,https://open.spotify.com/artist/3r17AfJCCUqC9Lf0OAc73G,,4350566
"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",https://api.spotify.com/v1/artists/6PXS4YHDkKvl1wkIl4V8DL,6PXS4YHDkKvl1wkIl4V8DL,"[{'height': 640, 'url': 'https://i.scdn.co/image/345ba48efb55e88a86e7421e992794e551570bdb', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/5e00e172f757fbec11ac071d69961cf1131d57a1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/01cccc4370aa911413b2a20db2089ff1080e082e', 'width': 160}]",Fetty Wap,78,artist,spotify:artist:6PXS4YHDkKvl1wkIl4V8DL,https://open.spotify.com/artist/6PXS4YHDkKvl1wkIl4V8DL,,4039088
"['electronica', 'french indie pop', 'french indietronica', 'french synthpop', 'new french touch']",https://api.spotify.com/v1/artists/5PyU5aVBI66v0pkCIvEJfu,5PyU5aVBI66v0pkCIvEJfu,"[{'height': 640, 'url': 'https://i.scdn.co/image/179078aa34fbecf76c555472ceb065ef35c0535b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/7665f92778215b5bf3f136a0291606f41bccf88c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/7e85e747751197ff93c1cd18e5a65d75259aabdd', 'width': 160}]",Flavien Berger,55,artist,spotify:artist:5PyU5aVBI66v0pkCIvEJfu,https://open.spotify.com/artist/5PyU5aVBI66v0pkCIvEJfu,,83626
"['dance pop', 'miami hip hop', 'pop', 'pop dance', 'pop rap']",https://api.spotify.com/v1/artists/0jnsk9HBra6NMjO2oANoPY,0jnsk9HBra6NMjO2oANoPY,"[{'height': 640, 'url': 'https://i.scdn.co/image/2d0b5f483c7ed95b7c3c63147c3d38f9366b2c21', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/98f6070f467c5b95e09505aeda1aa5b48d1a133d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/d1a78628d48a855d51ab7d74b6d78c22ee8a2b63', 'width': 160}]",Flo Rida,83,artist,spotify:artist:0jnsk9HBra6NMjO2oANoPY,https://open.spotify.com/artist/0jnsk9HBra6NMjO2oANoPY,,8004104
"['moroccan pop', 'rap maroc']",https://api.spotify.com/v1/artists/1g8q1m1XjmUW8zOO3vCqcW,1g8q1m1XjmUW8zOO3vCqcW,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273233c1bf746358fecf71f458b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02233c1bf746358fecf71f458b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851233c1bf746358fecf71f458b', 'width': 64}]",Fnaire,42,artist,spotify:artist:1g8q1m1XjmUW8zOO3vCqcW,https://open.spotify.com/artist/1g8q1m1XjmUW8zOO3vCqcW,,89001
"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient', 'rap marseille']",https://api.spotify.com/v1/artists/1BTmMBPzv3zEO3f6ilFoct,1BTmMBPzv3zEO3f6ilFoct,"[{'height': 640, 'url': 'https://i.scdn.co/image/5748576cb2f3b52ec7bfef7ab00df03f157e755a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/692b6b932f0849d0670fc0a9a36fd012dd6541ac', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/2039d250ca1676e91f5f7b49d6b5b7b51b129a2e', 'width': 160}]",Fonky Family,52,artist,spotify:artist:1BTmMBPzv3zEO3f6ilFoct,https://open.spotify.com/artist/1BTmMBPzv3zEO3f6ilFoct,,172104
"['charlotte nc indie', 'indie poptimism', 'modern alternative rock', 'modern rock', 'vapor soul']",https://api.spotify.com/v1/artists/5ApQnMT6oR8eLguf24xb9S,5ApQnMT6oR8eLguf24xb9S,"[{'height': 640, 'url': 'https://i.scdn.co/image/58adf30b8941cb8962ebb8ca25cc05ba37281344', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/90d93e1cad01a6e2da542cc710186c06a084b918', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/03c27842622025c8d6c3980e738c85dded31904d', 'width': 160}]",Foreign Air,55,artist,spotify:artist:5ApQnMT6oR8eLguf24xb9S,https://open.spotify.com/artist/5ApQnMT6oR8eLguf24xb9S,,89038
['vintage italian soundtrack'],https://api.spotify.com/v1/artists/3wCZYeAMDzjqdjtAYrigmV,3wCZYeAMDzjqdjtAYrigmV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737d44d392b5f7a2e7aac7c2fc', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027d44d392b5f7a2e7aac7c2fc', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517d44d392b5f7a2e7aac7c2fc', 'width': 64}]",Francesco De Masi,28,artist,spotify:artist:3wCZYeAMDzjqdjtAYrigmV,https://open.spotify.com/artist/3wCZYeAMDzjqdjtAYrigmV,,1790
"['classic soundtrack', 'easy listening', 'french soundtrack', 'lounge', 'vintage french electronic']",https://api.spotify.com/v1/artists/0Lf3tvw0Rzwr38KDrShstn,0Lf3tvw0Rzwr38KDrShstn,"[{'height': 640, 'url': 'https://i.scdn.co/image/4a5ce6e821947549284c2d419187885f66bf88d1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/a82333b8a57ae3c4a2064b3bd6300144f22ea3fd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/c39ad9da1365c8b0f8fe9f52921255dc12b836cc', 'width': 160}]",Francis Lai,52,artist,spotify:artist:0Lf3tvw0Rzwr38KDrShstn,https://open.spotify.com/artist/0Lf3tvw0Rzwr38KDrShstn,,20883
